"date","os_infotainment","charging_status","n_rides_lyftnav","n_drivers_lyftnav","battery_delta","nav_hours","n_rides_lyftnav_not_full_charging","n_drivers_lyftnav_not_full_charging","battery_delta_not_full_charging","nav_hours_not_full_charging"
"2025-07-02 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",5324,1929,515.0,1490.615277777774,5324,1929,515.0,1490.615277777774
"2025-07-02 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",55910,16293,5220.0,17778.200555555537,55910,16293,5220.0,17778.200555555537
"2025-07-02 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",9322,7330,15302.0,3708.1558333333296,9322,7330,15302.0,3708.1558333333296
"2025-07-02 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",57004,41867,379795.0,23058.52055555557,57004,41867,379795.0,23058.52055555557
"2025-07-02 00:00:00.000","ANDROID (NONE)",,5,5,,1.9455555555555555,3,3,,1.085
"2025-07-02 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",57884,37604,133129.0,21992.966111111124,57884,37604,133129.0,21992.966111111124
"2025-07-02 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",130141,40899,12171.0,38844.22194444453,130141,40899,12171.0,38844.22194444453
"2025-07-02 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",472479,80668,818190.0,150370.55277777734,366518,74833,818190.0,116823.83805555609
"2025-07-02 00:00:00.000","IOS (NONE)","first_charging_last_charging",626592,124826,2261894.0,200217.5575000007,461899,115024,2261894.0,147254.37444444437
"2025-07-02 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",25250,19878,47659.0,10136.802222222223,25250,19878,47659.0,10136.802222222223
"2025-07-02 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",380148,66505,1061355.0,124065.41499999956,267859,60410,1061355.0,87206.1836111111
"2025-07-02 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",5648,3835,10226.0,2083.7550000000015,5648,3835,10226.0,2083.7550000000015
"2025-07-02 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",14448,11603,14944.0,5636.845277777793,14448,11603,14944.0,5636.845277777793
"2025-07-02 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",828,705,657.0,322.45027777777756,828,705,657.0,322.45027777777756
"2025-07-02 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",23186,17238,129754.0,9355.767222222235,23186,17238,129754.0,9355.767222222235
"2025-07-02 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",58819,9811,69010.0,17460.887499999997,46785,9186,69010.0,13990.862222222213
"2025-07-03 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",6024,4039,11119.0,2272.4877777777774,6024,4039,11119.0,2272.4877777777774
"2025-07-03 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",15482,12392,16717.0,6096.276666666656,15482,12392,16717.0,6096.276666666656
"2025-07-03 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",408225,68490,1132053.0,133835.708611111,287263,62154,1132053.0,94083.22111111133
"2025-07-03 00:00:00.000","ANDROID (NONE)",,10,6,,1.9874999999999996,7,6,,1.424722222222222
"2025-07-03 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",866,735,1052.0,331.8869444444441,866,735,1052.0,331.8869444444441
"2025-07-03 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",59776,17031,5885.0,19011.065555555586,59776,17031,5885.0,19011.065555555586
"2025-07-03 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",509406,82863,879105.0,162886.93166666667,395650,76883,879105.0,126845.7172222222
"2025-07-03 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",333289,86895,27186.0,101850.29361111118,333289,86895,27186.0,101850.29361111118
"2025-07-03 00:00:00.000","IOS (NONE)","first_charging_last_charging",674536,128154,2425277.0,215901.0416666669,501138,118401,2425277.0,159872.5666666666
"2025-07-03 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",24842,18377,140588.0,10057.9547222222,24842,18377,140588.0,10057.9547222222
"2025-07-03 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",138775,42333,13048.0,41376.67999999993,138775,42333,13048.0,41376.67999999993
"2025-07-03 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",64339,9984,73521.0,18948.252500000024,51485,9349,73521.0,15257.866388888877
"2025-07-03 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",60696,39270,141255.0,23312.592499999915,60696,39270,141255.0,23312.592499999915
"2025-07-03 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",27964,21847,53779.0,11371.827777777766,27964,21847,53779.0,11371.827777777766
"2025-07-03 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",61234,44542,407414.0,24974.44222222223,61234,44542,407414.0,24974.44222222223
"2025-07-03 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",10175,8038,16412.0,4037.909722222223,10175,8038,16412.0,4037.909722222223
"2025-07-03 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",5593,1968,260.0,1582.6047222222212,5593,1968,260.0,1582.6047222222212
"2025-07-04 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",55886,16140,6311.0,17009.45638888886,55886,16140,6311.0,17009.45638888886
"2025-07-04 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",308905,81363,25418.0,89851.0661111113,308905,81363,25418.0,89851.0661111113
"2025-07-04 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",53910,39696,365845.0,20966.023611111137,53910,39696,365845.0,20966.023611111137
"2025-07-04 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",5494,3681,10436.0,1978.5088888888897,5494,3681,10436.0,1978.5088888888897
"2025-07-04 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",25305,20020,45671.0,9841.552500000009,25305,20020,45671.0,9841.552500000009
"2025-07-04 00:00:00.000","IOS (NONE)","first_charging_last_charging",608297,118406,2149166.0,184924.08333333384,448816,108767,2149166.0,136249.7847222224
"2025-07-04 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",13991,11291,15328.0,5258.599722222217,13991,11291,15328.0,5258.599722222217
"2025-07-04 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",5045,1878,797.0,1383.8172222222222,5045,1878,797.0,1383.8172222222222
"2025-07-04 00:00:00.000","ANDROID (NONE)",,5,5,,1.4683333333333333,4,4,,1.253611111111111
"2025-07-04 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",371461,64250,1018161.0,115596.24083333342,260880,58033,1018161.0,81279.8600000002
"2025-07-04 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",880,765,852.0,326.1466666666667,880,765,852.0,326.1466666666667
"2025-07-04 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",455859,76811,778120.0,138627.4627777777,354049,70983,778120.0,107734.30472222187
"2025-07-04 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",22631,16824,128678.0,8823.395833333312,22631,16824,128678.0,8823.395833333312
"2025-07-04 00:00:00.000","ANDROID (ANDROID_AUTO)",,1,1,,0.15222222222222223,1,1,,0.15222222222222223
"2025-07-04 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",58477,9374,69531.0,16598.04444444443,46773,8754,69531.0,13371.855277777777
"2025-07-04 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",53830,35428,122583.0,19722.648611111068,53830,35428,122583.0,19722.648611111068
"2025-07-04 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",10160,7952,15857.0,3933.5633333333344,10160,7952,15857.0,3933.5633333333344
"2025-07-04 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",128016,39440,11582.0,36590.0422222223,128016,39440,11582.0,36590.0422222223
"2025-07-05 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",61182,16598,5606.0,18520.25083333336,61182,16598,5606.0,18520.25083333336
"2025-07-05 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",135337,39655,12798.0,38463.87888888894,135337,39655,12798.0,38463.87888888894
"2025-07-05 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",60437,9301,71022.0,17185.431944444437,47942,8692,71022.0,13737.886944444459
"2025-07-05 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",23080,17214,129769.0,8943.82666666671,23080,17214,129769.0,8943.82666666671
"2025-07-05 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",397127,64708,1046413.0,123218.5502777787,268436,58371,1046413.0,83061.34722222244
"2025-07-05 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",16004,12742,16938.0,6145.760833333339,16004,12742,16938.0,6145.760833333339
"2025-07-05 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",29195,22864,53189.0,11415.641944444411,29195,22864,53189.0,11415.641944444411
"2025-07-05 00:00:00.000","IOS (NONE)","first_charging_last_charging",658759,120467,2248387.0,199468.6683333337,472478,110620,2248387.0,142662.98611111124
"2025-07-05 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",5301,3641,10469.0,1899.3680555555547,5301,3641,10469.0,1899.3680555555547
"2025-07-05 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",5470,1931,352.0,1463.7538888888873,5470,1931,352.0,1463.7538888888873
"2025-07-05 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",56400,41185,378229.0,21883.79555555559,56400,41185,378229.0,21883.79555555559
"2025-07-05 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",493639,76887,838631.0,150368.56333333303,380287,71024,838631.0,115994.09277777746
"2025-07-05 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",54693,35864,124477.0,20000.848888888784,54693,35864,124477.0,20000.848888888784
"2025-07-05 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",1015,855,803.0,389.37166666666707,1015,855,803.0,389.37166666666707
"2025-07-05 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",11411,8893,17966.0,4425.761111111116,11411,8893,17966.0,4425.761111111116
"2025-07-05 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",339356,83230,26471.0,98256.80083333344,339356,83230,26471.0,98256.80083333344
"2025-07-05 00:00:00.000","ANDROID (NONE)",,8,8,,2.035,8,8,,2.035
"2025-07-06 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",48599,35581,334570.0,18829.81027777775,48599,35581,334570.0,18829.81027777775
"2025-07-06 00:00:00.000","IOS (NONE)","first_charging_last_charging",552854,108862,1942810.0,167974.95138888882,399460,99587,1942810.0,121208.94277777757
"2025-07-06 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",9480,7266,14857.0,3642.051388888885,9480,7266,14857.0,3642.051388888885
"2025-07-06 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",13189,10541,13495.0,4967.245833333338,13189,10541,13495.0,4967.245833333338
"2025-07-06 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",832,692,716.0,318.1786111111111,832,692,716.0,318.1786111111111
"2025-07-06 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",416066,70041,711009.0,126313.92916666713,319887,64472,711009.0,97174.57361111134
"2025-07-06 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",116174,35668,11473.0,33121.2352777778,116174,35668,11473.0,33121.2352777778
"2025-07-06 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",344691,59282,931602.0,107172.22861111171,235199,53267,931602.0,73054.11500000006
"2025-07-06 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",54071,8810,62695.0,15445.316944444441,42879,8218,62695.0,12319.542777777768
"2025-07-06 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",48445,31752,111077.0,17740.170277777786,48445,31752,111077.0,17740.170277777786
"2025-07-06 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",20682,15307,117839.0,8026.595555555549,20682,15307,117839.0,8026.595555555549
"2025-07-06 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",23518,18395,43660.0,9091.476111111117,23518,18395,43660.0,9091.476111111117
"2025-07-06 00:00:00.000","ANDROID (ANDROID_AUTO)",,2,2,,0.026944444444444444,1,1,,0.015555555555555555
"2025-07-06 00:00:00.000","ANDROID (NONE)",,7,5,,2.348888888888889,6,4,,1.7149999999999999
"2025-07-06 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",287973,75152,24980.0,83666.81638888914,287973,75152,24980.0,83666.81638888914
"2025-07-06 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",4662,1717,480.0,1288.7247222222215,4662,1717,480.0,1288.7247222222215
"2025-07-06 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",53521,15162,4843.0,16163.774166666639,53521,15162,4843.0,16163.774166666639
"2025-07-06 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",5138,3410,9728.0,1843.0683333333309,5138,3410,9728.0,1843.0683333333309
"2025-07-07 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",13498,10924,16736.0,5309.264999999992,13498,10924,16736.0,5309.264999999992
"2025-07-07 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",123169,40011,10902.0,36880.441388888896,123169,40011,10902.0,36880.441388888896
"2025-07-07 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",52970,15852,5182.0,16956.631666666628,52970,15852,5182.0,16956.631666666628
"2025-07-07 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",5671,3823,11521.0,2164.713888888889,5671,3823,11521.0,2164.713888888889
"2025-07-07 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",786,688,1100.0,295.25694444444457,786,688,1100.0,295.25694444444457
"2025-07-07 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",8809,7021,14316.0,3469.713888888885,8809,7021,14316.0,3469.713888888885
"2025-07-07 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",56762,9733,66938.0,17049.700000000048,44960,9048,66938.0,13579.759444444464
"2025-07-07 00:00:00.000","ANDROID (NONE)",,9,9,,2.3094444444444444,6,6,,1.4702777777777778
"2025-07-07 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",288772,80875,24322.0,88697.39361111123,288772,80875,24322.0,88697.39361111123
"2025-07-07 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",437538,78102,761826.0,139736.50083333367,338313,72113,761826.0,108242.59388888892
"2025-07-07 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",54940,36065,128642.0,21107.274166666666,54940,36065,128642.0,21107.274166666666
"2025-07-07 00:00:00.000","IOS (NONE)","first_charging_last_charging",568969,118580,2064297.0,182526.26583333276,417601,108852,2064297.0,133408.63138888922
"2025-07-07 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",23523,18683,46123.0,9562.176944444427,23523,18683,46123.0,9562.176944444427
"2025-07-07 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",355152,64575,979484.0,116379.95666666697,246914,58056,979484.0,80578.17388888891
"2025-07-07 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",22190,16626,126091.0,9036.362777777787,22190,16626,126091.0,9036.362777777787
"2025-07-07 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",5112,1917,271.0,1457.5308333333337,5112,1917,271.0,1457.5308333333337
"2025-07-07 00:00:00.000","ANDROID (ANDROID_AUTO)",,2,2,,0.6936111111111111,1,1,,0.3169444444444444
"2025-07-07 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",53606,39448,363026.0,22034.401944444366,53606,39448,363026.0,22034.401944444366
"2025-07-08 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",51018,15703,5269.0,16356.528888888894,51018,15703,5269.0,16356.528888888894
"2025-07-08 00:00:00.000","IOS (NONE)","first_charging_last_charging",567006,119005,2075301.0,181348.0722222224,423557,109854,2075301.0,134964.9105555557
"2025-07-08 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",53670,39558,360754.0,21821.058333333225,53670,39558,360754.0,21821.058333333225
"2025-07-08 00:00:00.000","ANDROID (NONE)",,15,15,,4.1525,13,13,,3.5558333333333327
"2025-07-08 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",430648,78012,745685.0,137170.99222222218,334437,72200,745685.0,106822.98166666653
"2025-07-08 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",54905,9656,63792.0,16446.121111111137,43639,9059,63792.0,13149.961388888903
"2025-07-08 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",22339,16615,124529.0,9046.12305555555,22339,16615,124529.0,9046.12305555555
"2025-07-08 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",120028,39603,12064.0,35908.654166666616,120028,39603,12064.0,35908.654166666616
"2025-07-08 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",779,663,1017.0,286.79249999999985,779,663,1017.0,286.79249999999985
"2025-07-08 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",5480,3714,10108.0,2045.2855555555557,5480,3714,10108.0,2045.2855555555557
"2025-07-08 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",54552,35657,125995.0,20779.73138888894,54552,35657,125995.0,20779.73138888894
"2025-07-08 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",348543,64921,991994.0,114164.93472222285,248282,59031,991994.0,81190.00611111171
"2025-07-08 00:00:00.000","ANDROID (ANDROID_AUTO)",,3,2,,0.4477777777777778,0,0,,
"2025-07-08 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",22687,18038,44929.0,9140.371666666648,22687,18038,44929.0,9140.371666666648
"2025-07-08 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",8532,6747,14250.0,3359.9383333333335,8532,6747,14250.0,3359.9383333333335
"2025-07-08 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",4849,1858,393.0,1388.5263888888887,4849,1858,393.0,1388.5263888888887
"2025-07-08 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",12834,10443,13808.0,5009.469444444444,12834,10443,13808.0,5009.469444444444
"2025-07-08 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",282257,80499,24202.0,86524.12888888897,282257,80499,24202.0,86524.12888888897
"2025-07-09 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",23870,18892,46120.0,9638.860555555573,23870,18892,46120.0,9638.860555555573
"2025-07-09 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",8956,7108,15511.0,3538.067777777771,8956,7108,15511.0,3538.067777777771
"2025-07-09 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",55668,40888,380929.0,22744.097777777748,55668,40888,380929.0,22744.097777777748
"2025-07-09 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",56892,36910,134598.0,21680.786944444408,56892,36910,134598.0,21680.786944444408
"2025-07-09 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",125514,40482,12124.0,37424.708888888876,125514,40482,12124.0,37424.708888888876
"2025-07-09 00:00:00.000","IOS (NONE)","first_charging_last_charging",596110,122600,2188554.0,191293.80694444486,440989,113116,2188554.0,141292.5913888886
"2025-07-09 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",13716,11112,16188.0,5387.853055555545,13716,11112,16188.0,5387.853055555545
"2025-07-09 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",5354,1974,299.0,1550.4047222222225,5354,1974,299.0,1550.4047222222225
"2025-07-09 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",298958,83032,21887.0,91464.00388888935,298958,83032,21887.0,91464.00388888935
"2025-07-09 00:00:00.000","ANDROID (NONE)",,14,12,,4.658611111111111,13,11,,4.481111111111111
"2025-07-09 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",449710,79817,791652.0,143873.931666667,348635,73961,791652.0,111911.53611111087
"2025-07-09 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",781,679,746.0,293.0405555555553,781,679,746.0,293.0405555555553
"2025-07-09 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",5793,3861,10815.0,2184.5925,5793,3861,10815.0,2184.5925
"2025-07-09 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",364676,66561,1039781.0,119880.49500000018,257951,60429,1039781.0,84654.46916666668
"2025-07-09 00:00:00.000","ANDROID (ANDROID_AUTO)",,1,1,,0.19277777777777777,1,1,,0.19277777777777777
"2025-07-09 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",23672,17431,131053.0,9535.323611111124,23672,17431,131053.0,9535.323611111124
"2025-07-09 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",57548,9872,67096.0,17294.27777777786,45567,9210,67096.0,13783.14972222225
"2025-07-09 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",54205,16253,5186.0,17367.159166666697,54205,16253,5186.0,17367.159166666697
"2025-07-10 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",9827,7695,16331.0,3987.339999999991,9827,7695,16331.0,3987.339999999991
"2025-07-10 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",6346,4203,11094.0,2406.4086111111124,6346,4203,11094.0,2406.4086111111124
"2025-07-10 00:00:00.000","ANDROID (NONE)",,13,13,,5.1130555555555555,12,12,,4.535277777777779
"2025-07-10 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",5610,2014,375.0,1630.8213888888877,5610,2014,375.0,1630.8213888888877
"2025-07-10 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",61064,39172,143907.0,23440.136944444464,61064,39172,143907.0,23440.136944444464
"2025-07-10 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",322103,87021,28679.0,99416.1450000004,322103,87021,28679.0,99416.1450000004
"2025-07-10 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",26118,20569,49131.0,10649.811666666732,26118,20569,49131.0,10649.811666666732
"2025-07-10 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",59783,17258,5199.0,19323.72611111111,59783,17258,5199.0,19323.72611111111
"2025-07-10 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",392072,69360,1114259.0,130436.29638888997,274035,63010,1114259.0,90920.17500000018
"2025-07-10 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",904,748,820.0,341.8477777777779,904,748,820.0,341.8477777777779
"2025-07-10 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",135854,42582,11124.0,40966.424999999945,135854,42582,11124.0,40966.424999999945
"2025-07-10 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",25279,18475,142521.0,10290.607222222265,25279,18475,142521.0,10290.607222222265
"2025-07-10 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",62645,10260,74537.0,19267.45583333322,50058,9619,74537.0,15479.602777777734
"2025-07-10 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",14810,11865,16126.0,5796.809722222236,14810,11865,16126.0,5796.809722222236
"2025-07-10 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",60287,43806,414680.0,24725.425000000076,60287,43806,414680.0,24725.425000000076
"2025-07-10 00:00:00.000","IOS (NONE)","first_charging_last_charging",637500,127527,2340849.0,207156.61694444498,466116,117417,2340849.0,151073.46250000002
"2025-07-10 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",484683,82843,847087.0,156642.10499999946,372814,76503,847087.0,120815.45166666665
"2025-07-11 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",966,827,851.0,375.7200000000001,966,827,851.0,375.7200000000001
"2025-07-11 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",6559,4339,12788.0,2493.019999999998,6559,4339,12788.0,2493.019999999998
"2025-07-11 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",420587,71587,1172269.0,139228.6816666668,293485,64998,1172269.0,97086.4588888892
"2025-07-11 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",26492,19409,148157.0,10818.996388888878,26492,19409,148157.0,10818.996388888878
"2025-07-11 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",344179,90365,28120.0,105846.17694444391,344179,90365,28120.0,105846.17694444391
"2025-07-11 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",28824,22470,53472.0,11773.166388888818,28824,22470,53472.0,11773.166388888818
"2025-07-11 00:00:00.000","IOS (NONE)","first_charging_last_charging",686972,132244,2469121.0,222191.75555555514,504872,121960,2469121.0,162922.697777778
"2025-07-11 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",67299,10696,80897.0,20657.200555555533,53843,9987,80897.0,16634.783333333336
"2025-07-11 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",521988,85754,906018.0,168343.07388889042,403021,79504,906018.0,130237.66055555563
"2025-07-11 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",143147,44038,13936.0,43078.63638888894,143147,44038,13936.0,43078.63638888894
"2025-07-11 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",63499,40921,147761.0,24537.968611111104,63499,40921,147761.0,24537.968611111104
"2025-07-11 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",16036,12813,17581.0,6331.558611111114,16036,12813,17581.0,6331.558611111114
"2025-07-11 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",6066,2163,392.0,1769.1197222222254,6066,2163,392.0,1769.1197222222254
"2025-07-11 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",10721,8432,16883.0,4314.028611111106,10721,8432,16883.0,4314.028611111106
"2025-07-11 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",63863,18202,6641.0,20560.532777777746,63863,18202,6641.0,20560.532777777746
"2025-07-11 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",63930,46548,440107.0,26318.177777777673,63930,46548,440107.0,26318.177777777673
"2025-07-11 00:00:00.000","ANDROID (NONE)",,8,8,,2.6416666666666666,7,7,,2.6352777777777776
"2025-07-12 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",29045,22660,52094.0,11434.243333333314,29045,22660,52094.0,11434.243333333314
"2025-07-12 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",346721,88362,27323.0,102190.02249999983,346721,88362,27323.0,102190.02249999983
"2025-07-12 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",59566,43313,407605.0,23577.3169444445,59566,43313,407605.0,23577.3169444445
"2025-07-12 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",24953,18394,139405.0,9794.064722222247,24953,18394,139405.0,9794.064722222247
"2025-07-12 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",506671,81961,865979.0,156686.16194444537,388954,75558,865979.0,120458.45916666654
"2025-07-12 00:00:00.000","ANDROID (ANDROID_AUTO)",,1,1,,0.2758333333333333,1,1,,0.2758333333333333
"2025-07-12 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",6148,4143,11928.0,2252.706388888902,6148,4143,11928.0,2252.706388888902
